fecha,sector_code,exportaciones,importaciones,balance,pais,pais_code,sector,moneda_original
2012-08,8,12607516157,29428995641,-16821479484,Estados Unidos,US,Manufacturas diversas,USD
2012-09,8,13447377974,28666307221,-15218929247,Estados Unidos,US,Manufacturas diversas,USD
2012-10,8,13087753802,30176771827,-17089018025,Estados Unidos,US,Manufacturas diversas,USD
2012-11,8,12966095928,27431414748,-14465318820,Estados Unidos,US,Manufacturas diversas,USD
2012-12,8,12623028852,24677961388,-12054932536,Estados Unidos,US,Manufacturas diversas,USD
2013-01,8,11728214523,27185910356,-15457695833,Estados Unidos,US,Manufacturas diversas,USD
2013-02,8,12618845340,25814231058,-13195385718,Estados Unidos,US,Manufacturas diversas,USD
2013-03,8,14102735814,22889713176,-8786977362,Estados Unidos,US,Manufacturas diversas,USD
2013-04,8,12710587051,25695825289,-12985238238,Estados Unidos,US,Manufacturas diversas,USD
2013-05,8,12739930124,26250440191,-13510510067,Estados Unidos,US,Manufacturas diversas,USD
2013-06,8,14691776031,26359422994,-11667646963,Estados Unidos,US,Manufacturas diversas,USD
2013-07,8,12262223755,30703855325,-18441631570,Estados Unidos,US,Manufacturas diversas,USD
2013-08,8,12710572441,30425681405,-17715108964,Estados Unidos,US,Manufacturas diversas,USD
2013-09,8,12715642766,30446910471,-17731267705,Estados Unidos,US,Manufacturas diversas,USD
2013-10,8,14537184019,32797498210,-18260314191,Estados Unidos,US,Manufacturas diversas,USD
2013-11,8,13381549213,28097512136,-14715962923,Estados Unidos,US,Manufacturas diversas,USD
2013-12,8,12302908052,26546856966,-14243948914,Estados Unidos,US,Manufacturas diversas,USD
2014-01,8,11662282210,28457994309,-16795712099,Estados Unidos,US,Manufacturas diversas,USD
2014-02,8,12933455302,25443054554,-12509599252,Estados Unidos,US,Manufacturas diversas,USD
2014-03,8,14650240330,25877976273,-11227735943,Estados Unidos,US,Manufacturas diversas,USD
2014-04,8,12930290176,27150769055,-14220478879,Estados Unidos,US,Manufacturas diversas,USD
2014-05,8,13459312535,27287242567,-13827930032,Estados Unidos,US,Manufacturas diversas,USD
2014-06,8,14452996637,28655254845,-14202258208,Estados Unidos,US,Manufacturas diversas,USD
2014-07,8,12675180669,31873745054,-19198564385,Estados Unidos,US,Manufacturas diversas,USD
2014-08,8,13451646334,30982405109,-17530758775,Estados Unidos,US,Manufacturas diversas,USD
2014-09,8,13452786432,32649159273,-19196372841,Estados Unidos,US,Manufacturas diversas,USD
2014-10,8,14867223002,34120314182,-19253091180,Estados Unidos,US,Manufacturas diversas,USD
2014-11,8,13517466963,28660815363,-15143348400,Estados Unidos,US,Manufacturas diversas,USD
2014-12,8,13543683706,27893444564,-14349760858,Estados Unidos,US,Manufacturas diversas,USD
2015-01,8,12040758413,27961576081,-15920817668,Estados Unidos,US,Manufacturas diversas,USD
2015-02,8,12860512917,26176388869,-13315875952,Estados Unidos,US,Manufacturas diversas,USD
2015-03,8,14000437183,31106194548,-17105757365,Estados Unidos,US,Manufacturas diversas,USD
2015-04,8,12594317769,28362162484,-15767844715,Estados Unidos,US,Manufacturas diversas,USD
2015-05,8,13515401686,28630726719,-15115325033,Estados Unidos,US,Manufacturas diversas,USD
2015-06,8,15009348038,31430858089,-16421510051,Estados Unidos,US,Manufacturas diversas,USD
2015-07,8,12831658643,33906707624,-21075048981,Estados Unidos,US,Manufacturas diversas,USD
2015-08,8,12258238321,34562661482,-22304423161,Estados Unidos,US,Manufacturas diversas,USD
2015-09,8,13927107660,34054161331,-20127053671,Estados Unidos,US,Manufacturas diversas,USD
2015-10,8,14511419302,34592749293,-20081329991,Estados Unidos,US,Manufacturas diversas,USD
2015-11,8,12467623442,30732211641,-18264588199,Estados Unidos,US,Manufacturas diversas,USD
2015-12,8,13451861957,28789427136,-15337565179,Estados Unidos,US,Manufacturas diversas,USD
2016-01,8,11675642388,28824731956,-17149089568,Estados Unidos,US,Manufacturas diversas,USD
2016-02,8,12546354740,30207581178,-17661226438,Estados Unidos,US,Manufacturas diversas,USD
2016-03,8,13913797550,25761913890,-11848116340,Estados Unidos,US,Manufacturas diversas,USD
2016-04,8,12468594322,27651075363,-15182481041,Estados Unidos,US,Manufacturas diversas,USD
2016-05,8,13046833034,29721761016,-16674927982,Estados Unidos,US,Manufacturas diversas,USD
2016-06,8,14565634483,30501071496,-15935437013,Estados Unidos,US,Manufacturas diversas,USD
2016-07,8,12376728009,32020391978,-19643663969,Estados Unidos,US,Manufacturas diversas,USD
2016-08,8,12519813749,34358326484,-21838512735,Estados Unidos,US,Manufacturas diversas,USD
2016-09,8,14132712413,32917690638,-18784978225,Estados Unidos,US,Manufacturas diversas,USD
2016-10,8,13627935782,34546406229,-20918470447,Estados Unidos,US,Manufacturas diversas,USD
2016-11,8,12834755162,30689662362,-17854907200,Estados Unidos,US,Manufacturas diversas,USD
2016-12,8,13702518083,28949747182,-15247229099,Estados Unidos,US,Manufacturas diversas,USD
2017-01,8,11787933947,31289569642,-19501635695,Estados Unidos,US,Manufacturas diversas,USD
2017-02,8,12556170361,27256457728,-14700287367,Estados Unidos,US,Manufacturas diversas,USD
2017-03,8,14450567165,27966429722,-13515862557,Estados Unidos,US,Manufacturas diversas,USD
2017-04,8,12577206208,29065642673,-16488436465,Estados Unidos,US,Manufacturas diversas,USD
2017-05,8,12964398130,31201018598,-18236620468,Estados Unidos,US,Manufacturas diversas,USD
2017-06,8,14493820086,31519790943,-17025970857,Estados Unidos,US,Manufacturas diversas,USD
2017-07,8,12557709299,33203477088,-20645767789,Estados Unidos,US,Manufacturas diversas,USD
2017-08,8,12826880377,34946103491,-22119223114,Estados Unidos,US,Manufacturas diversas,USD
2017-09,8,14975357945,34036480100,-19061122155,Estados Unidos,US,Manufacturas diversas,USD
2017-10,8,14375204128,36660921458,-22285717330,Estados Unidos,US,Manufacturas diversas,USD
2017-11,8,13858808293,33414243932,-19555435639,Estados Unidos,US,Manufacturas diversas,USD
2017-12,8,13694210235,29851471770,-16157261535,Estados Unidos,US,Manufacturas diversas,USD
2018-01,8,13062842555,32702301420,-19639458865,Estados Unidos,US,Manufacturas diversas,USD
2018-02,8,13505798257,30686712084,-17180913827,Estados Unidos,US,Manufacturas diversas,USD
2018-03,8,15544970216,29057558859,-13512588643,Estados Unidos,US,Manufacturas diversas,USD
2018-04,8,13446738630,30480301691,-17033563061,Estados Unidos,US,Manufacturas diversas,USD
2018-05,8,15205740174,32077646409,-16871906235,Estados Unidos,US,Manufacturas diversas,USD
2018-06,8,15411527598,32776082541,-17364554943,Estados Unidos,US,Manufacturas diversas,USD
2018-07,8,12814082196,35680297693,-22866215497,Estados Unidos,US,Manufacturas diversas,USD
2018-08,8,14005219606,36441202854,-22435983248,Estados Unidos,US,Manufacturas diversas,USD
2018-09,8,14598939880,36072794901,-21473855021,Estados Unidos,US,Manufacturas diversas,USD
2018-10,8,15546350129,40984724018,-25438373889,Estados Unidos,US,Manufacturas diversas,USD
2018-11,8,14597421994,34649005051,-20051583057,Estados Unidos,US,Manufacturas diversas,USD
2018-12,8,13458244765,32372138136,-18913893371,Estados Unidos,US,Manufacturas diversas,USD
2019-01,8,13387685877,34145273463,-20757587586,Estados Unidos,US,Manufacturas diversas,USD
2019-02,8,13443544856,30696790751,-17253245895,Estados Unidos,US,Manufacturas diversas,USD
2019-03,8,15592173608,29270398079,-13678224471,Estados Unidos,US,Manufacturas diversas,USD
2019-04,8,13056641376,31352983958,-18296342582,Estados Unidos,US,Manufacturas diversas,USD
2019-05,8,14449438751,33738687151,-19289248400,Estados Unidos,US,Manufacturas diversas,USD
2019-06,8,14439738820,32571674406,-18131935586,Estados Unidos,US,Manufacturas diversas,USD
2019-07,8,12940261291,37776875273,-24836613982,Estados Unidos,US,Manufacturas diversas,USD
2019-08,8,14014615021,37701820128,-23687205107,Estados Unidos,US,Manufacturas diversas,USD
2019-09,8,14359702132,35919997040,-21560294908,Estados Unidos,US,Manufacturas diversas,USD
2019-10,8,15056774576,38125107842,-23068333266,Estados Unidos,US,Manufacturas diversas,USD
2019-11,8,14265844981,31881377727,-17615532746,Estados Unidos,US,Manufacturas diversas,USD
2019-12,8,13277417837,30812493503,-17535075666,Estados Unidos,US,Manufacturas diversas,USD
2020-01,8,12796592132,32141244958,-19344652826,Estados Unidos,US,Manufacturas diversas,USD
2020-02,8,13139541909,28459789306,-15320247397,Estados Unidos,US,Manufacturas diversas,USD
2020-03,8,13026354099,26490679050,-13464324951,Estados Unidos,US,Manufacturas diversas,USD
2020-04,8,9180315674,26613501111,-17433185437,Estados Unidos,US,Manufacturas diversas,USD
2020-05,8,9226435736,27534032892,-18307597156,Estados Unidos,US,Manufacturas diversas,USD
2020-06,8,11140682438,29979004907,-18838322469,Estados Unidos,US,Manufacturas diversas,USD
2020-07,8,11949066499,37226080855,-25277014356,Estados Unidos,US,Manufacturas diversas,USD
2020-08,8,12003775686,37451563819,-25447788133,Estados Unidos,US,Manufacturas diversas,USD
2020-09,8,12900889854,37212100179,-24311210325,Estados Unidos,US,Manufacturas diversas,USD
2020-10,8,14083842734,39926220152,-25842377418,Estados Unidos,US,Manufacturas diversas,USD
2020-11,8,12973901644,36089905331,-23116003687,Estados Unidos,US,Manufacturas diversas,USD
2020-12,8,13252445294,35930972853,-22678527559,Estados Unidos,US,Manufacturas diversas,USD
2021-01,8,12110422860,34254315007,-22143892147,Estados Unidos,US,Manufacturas diversas,USD
2021-02,8,11689108105,34356848175,-22667740070,Estados Unidos,US,Manufacturas diversas,USD
2021-03,8,15002528321,38953580871,-23951052550,Estados Unidos,US,Manufacturas diversas,USD
2021-04,8,13723209283,36448869391,-22725660108,Estados Unidos,US,Manufacturas diversas,USD
2021-05,8,14058574861,37709875762,-23651300901,Estados Unidos,US,Manufacturas diversas,USD
2021-06,8,14149409878,39038139943,-24888730065,Estados Unidos,US,Manufacturas diversas,USD
2021-07,8,13320533046,39501894304,-26181361258,Estados Unidos,US,Manufacturas diversas,USD
2021-08,8,13391130476,43007313956,-29616183480,Estados Unidos,US,Manufacturas diversas,USD
2021-09,8,14111174272,43205700667,-29094526395,Estados Unidos,US,Manufacturas diversas,USD
2021-10,8,15640750373,44108927725,-28468177352,Estados Unidos,US,Manufacturas diversas,USD
2021-11,8,14218525046,43857738393,-29639213347,Estados Unidos,US,Manufacturas diversas,USD
2021-12,8,14450010039,42042974193,-27592964154,Estados Unidos,US,Manufacturas diversas,USD
2022-01,8,13647025447,40135349648,-26488324201,Estados Unidos,US,Manufacturas diversas,USD
2022-02,8,13625431368,39048992558,-25423561190,Estados Unidos,US,Manufacturas diversas,USD
2022-03,8,16705072930,52868696216,-36163623286,Estados Unidos,US,Manufacturas diversas,USD
2022-04,8,15594294183,45073153316,-29478859133,Estados Unidos,US,Manufacturas diversas,USD
2022-05,8,15550489442,45998797214,-30448307772,Estados Unidos,US,Manufacturas diversas,USD
2022-06,8,16028010491,45931667373,-29903656882,Estados Unidos,US,Manufacturas diversas,USD
2022-07,8,15064057429,45908299804,-30844242375,Estados Unidos,US,Manufacturas diversas,USD
2022-08,8,15551739371,49057026729,-33505287358,Estados Unidos,US,Manufacturas diversas,USD
2022-09,8,16022463472,45634796774,-29612333302,Estados Unidos,US,Manufacturas diversas,USD
2022-10,8,16542165818,44490293914,-27948128096,Estados Unidos,US,Manufacturas diversas,USD
2022-11,8,15202817316,38690337370,-23487520054,Estados Unidos,US,Manufacturas diversas,USD
2022-12,8,15087796019,36950124012,-21862327993,Estados Unidos,US,Manufacturas diversas,USD
2023-01,8,14329998142,37649780402,-23319782260,Estados Unidos,US,Manufacturas diversas,USD
2023-02,8,15494172752,32931236120,-17437063368,Estados Unidos,US,Manufacturas diversas,USD
2023-03,8,17789833456,36242681735,-18452848279,Estados Unidos,US,Manufacturas diversas,USD
2023-04,8,14816491843,37277134285,-22460642442,Estados Unidos,US,Manufacturas diversas,USD
2023-05,8,16153920340,40212468528,-24058548188,Estados Unidos,US,Manufacturas diversas,USD
2023-06,8,16730567882,37437970054,-20707402172,Estados Unidos,US,Manufacturas diversas,USD
2023-07,8,14357941794,39275320224,-24917378430,Estados Unidos,US,Manufacturas diversas,USD
2023-08,8,15961737606,41932401857,-25970664251,Estados Unidos,US,Manufacturas diversas,USD
2023-09,8,17138434220,40062449123,-22924014903,Estados Unidos,US,Manufacturas diversas,USD
2023-10,8,16950368898,41669084531,-24718715633,Estados Unidos,US,Manufacturas diversas,USD
2023-11,8,15365690677,36771214905,-21405524228,Estados Unidos,US,Manufacturas diversas,USD
2023-12,8,15537662778,34455361054,-18917698276,Estados Unidos,US,Manufacturas diversas,USD
2024-01,8,14845283896,36426615335,-21581331439,Estados Unidos,US,Manufacturas diversas,USD
2024-02,8,15834107973,35920313930,-20086205957,Estados Unidos,US,Manufacturas diversas,USD
2024-03,8,16612214521,35515558853,-18903344332,Estados Unidos,US,Manufacturas diversas,USD
2024-04,8,15960485777,36154347916,-20193862139,Estados Unidos,US,Manufacturas diversas,USD
2024-05,8,16387755331,37810654037,-21422898706,Estados Unidos,US,Manufacturas diversas,USD
2024-06,8,16552104422,37614206543,-21062102121,Estados Unidos,US,Manufacturas diversas,USD
2024-07,8,15571990296,43900276880,-28328286584,Estados Unidos,US,Manufacturas diversas,USD
2024-08,8,16419281378,42905516534,-26486235156,Estados Unidos,US,Manufacturas diversas,USD
2024-09,8,16593499724,45164208906,-28570709182,Estados Unidos,US,Manufacturas diversas,USD
2024-10,8,17780080003,45891209380,-28111129377,Estados Unidos,US,Manufacturas diversas,USD
2024-11,8,15938869365,41726142796,-25787273431,Estados Unidos,US,Manufacturas diversas,USD
2024-12,8,14880962247,49848546346,-34967584099,Estados Unidos,US,Manufacturas diversas,USD
2025-01,8,15762611350,69800498998,-54037887648,Estados Unidos,US,Manufacturas diversas,USD
2025-02,8,15567740228,61069082240,-45501342012,Estados Unidos,US,Manufacturas diversas,USD
2025-03,8,17483764186,56164972650,-38681208464,Estados Unidos,US,Manufacturas diversas,USD
2025-04,8,24746822195,38976419251,-14229597056,Estados Unidos,US,Manufacturas diversas,USD
2025-05,8,24044861073,34537151751,-10492290678,Estados Unidos,US,Manufacturas diversas,USD
2025-06,8,20295465537,35742820706,-15447355169,Estados Unidos,US,Manufacturas diversas,USD
2025-07,8,16037123371,41327899278,-25290775907,Estados Unidos,US,Manufacturas diversas,USD
2025-08,8,16481640151,38201352572,-21719712421,Estados Unidos,US,Manufacturas diversas,USD
2025-09,8,16725522865,38231035878,-21505513013,Estados Unidos,US,Manufacturas diversas,USD
2025-10,8,18386074422,38478720303,-20092645881,Estados Unidos,US,Manufacturas diversas,USD
2025-11,8,16372866919,34813883431,-18441016512,Estados Unidos,US,Manufacturas diversas,USD
2010-01,9,4359274849,5264344640,-905069791,Estados Unidos,US,Otros,USD
2010-02,9,4200016174,5138481797,-938465623,Estados Unidos,US,Otros,USD
2010-03,9,5190004518,5962583606,-772579088,Estados Unidos,US,Otros,USD
2010-04,9,4742030740,5417810502,-675779762,Estados Unidos,US,Otros,USD
2010-05,9,4623681261,5144658678,-520977417,Estados Unidos,US,Otros,USD
2010-06,9,4725156889,5923567253,-1198410364,Estados Unidos,US,Otros,USD
2010-07,9,4822348303,5677146645,-854798342,Estados Unidos,US,Otros,USD
2010-08,9,5529080342,5633018834,-103938492,Estados Unidos,US,Otros,USD
2010-09,9,4911223660,5859292843,-948069183,Estados Unidos,US,Otros,USD
2010-10,9,5461415588,6287925474,-826509886,Estados Unidos,US,Otros,USD
2010-11,9,4720025064,6581573683,-1861548619,Estados Unidos,US,Otros,USD
2010-12,9,5384958324,7406000414,-2021042090,Estados Unidos,US,Otros,USD
2011-01,9,5614707150,5515220590,99486560,Estados Unidos,US,Otros,USD
2011-02,9,5639330841,5673400110,-34069269,Estados Unidos,US,Otros,USD
2011-03,9,6259057688,7005925185,-746867497,Estados Unidos,US,Otros,USD
2011-04,9,5480425668,6625260128,-1144834460,Estados Unidos,US,Otros,USD
2011-05,9,5602158498,6526953636,-924795138,Estados Unidos,US,Otros,USD
2011-06,9,5588185415,7058714215,-1470528800,Estados Unidos,US,Otros,USD
2011-07,9,5896383894,6073349086,-176965192,Estados Unidos,US,Otros,USD
2011-08,9,6515001036,7037453551,-522452515,Estados Unidos,US,Otros,USD
2011-09,9,8039660015,6834820368,1204839647,Estados Unidos,US,Otros,USD
2011-10,9,7194105460,6558441927,635663533,Estados Unidos,US,Otros,USD
2011-11,9,6003865207,6991974804,-988109597,Estados Unidos,US,Otros,USD
2011-12,9,6406383322,6857872982,-451489660,Estados Unidos,US,Otros,USD
2012-01,9,6634913741,6678887942,-43974201,Estados Unidos,US,Otros,USD
2012-02,9,6850789146,6607139100,243650046,Estados Unidos,US,Otros,USD
2012-03,9,7284456645,7516542819,-232086174,Estados Unidos,US,Otros,USD
2012-04,9,6742652742,6906875058,-164222316,Estados Unidos,US,Otros,USD
2012-05,9,6139912696,7347409186,-1207496490,Estados Unidos,US,Otros,USD
2012-06,9,6739564155,7409668594,-670104439,Estados Unidos,US,Otros,USD
2012-07,9,5462968731,6829649388,-1366680657,Estados Unidos,US,Otros,USD
2012-08,9,5876311749,7312501107,-1436189358,Estados Unidos,US,Otros,USD
2012-09,9,6701600983,7343206530,-641605547,Estados Unidos,US,Otros,USD
2012-10,9,5923073194,7459322781,-1536249587,Estados Unidos,US,Otros,USD
2012-11,9,6167356015,7760545807,-1593189792,Estados Unidos,US,Otros,USD
2012-12,9,7689796149,6712959949,976836200,Estados Unidos,US,Otros,USD
2013-01,9,6597406810,7704086634,-1106679824,Estados Unidos,US,Otros,USD
2013-02,9,6990859121,6355250364,635608757,Estados Unidos,US,Otros,USD
2013-03,9,7769843360,7821461030,-51617670,Estados Unidos,US,Otros,USD
2013-04,9,7305023273,7993067986,-688044713,Estados Unidos,US,Otros,USD
2013-05,9,6338835603,8676423190,-2337587587,Estados Unidos,US,Otros,USD
2013-06,9,6308505618,7064625435,-756119817,Estados Unidos,US,Otros,USD
2013-07,9,7008936147,7359899827,-350963680,Estados Unidos,US,Otros,USD
2013-08,9,6192097917,7113731523,-921633606,Estados Unidos,US,Otros,USD
2013-09,9,5336685530,7072268051,-1735582521,Estados Unidos,US,Otros,USD
2013-10,9,6121124992,7918712058,-1797587066,Estados Unidos,US,Otros,USD
2013-11,9,5113199796,6561075329,-1447875533,Estados Unidos,US,Otros,USD
2013-12,9,5255674026,6701878000,-1446203974,Estados Unidos,US,Otros,USD
2014-01,9,6617653831,7093307962,-475654131,Estados Unidos,US,Otros,USD
2014-02,9,5096592622,6642484506,-1545891884,Estados Unidos,US,Otros,USD
2014-03,9,5318633543,8477746131,-3159112588,Estados Unidos,US,Otros,USD
2014-04,9,5041412275,8657178206,-3615765931,Estados Unidos,US,Otros,USD
2014-05,9,4923641400,7564728057,-2641086657,Estados Unidos,US,Otros,USD
2014-06,9,4911792252,7838092021,-2926299769,Estados Unidos,US,Otros,USD
2014-07,9,4696322057,8452374235,-3756052178,Estados Unidos,US,Otros,USD
2014-08,9,5230040385,7659770593,-2429730208,Estados Unidos,US,Otros,USD
2014-09,9,5799687940,8320313035,-2520625095,Estados Unidos,US,Otros,USD
2014-10,9,6316826030,8296484823,-1979658793,Estados Unidos,US,Otros,USD
2014-11,9,6583239128,7119340079,-536100951,Estados Unidos,US,Otros,USD
2014-12,9,5679352514,8287289659,-2607937145,Estados Unidos,US,Otros,USD
2015-01,9,5097385052,7556939426,-2459554374,Estados Unidos,US,Otros,USD
2015-02,9,4754044754,7334356908,-2580312154,Estados Unidos,US,Otros,USD
2015-03,9,5687841718,8974288592,-3286446874,Estados Unidos,US,Otros,USD
2015-04,9,5404534995,8205690249,-2801155254,Estados Unidos,US,Otros,USD
2015-05,9,4773678501,7771775577,-2998097076,Estados Unidos,US,Otros,USD
2015-06,9,5286014940,8617761332,-3331746392,Estados Unidos,US,Otros,USD
2015-07,9,5608177967,8066632934,-2458454967,Estados Unidos,US,Otros,USD
2015-08,9,5368915760,7809295055,-2440379295,Estados Unidos,US,Otros,USD
2015-09,9,5343352539,8624087782,-3280735243,Estados Unidos,US,Otros,USD
2015-10,9,5477013197,8528802717,-3051789520,Estados Unidos,US,Otros,USD
2015-11,9,4746033152,7953563400,-3207530248,Estados Unidos,US,Otros,USD
2015-12,9,5482100518,8176948849,-2694848331,Estados Unidos,US,Otros,USD
2016-01,9,4153838759,7199017827,-3045179068,Estados Unidos,US,Otros,USD
2016-02,9,4438089308,7797597648,-3359508340,Estados Unidos,US,Otros,USD
2016-03,9,5043548184,9580157078,-4536608894,Estados Unidos,US,Otros,USD
2016-04,9,5024030923,8456955977,-3432925054,Estados Unidos,US,Otros,USD
2016-05,9,4581433167,9253414474,-4671981307,Estados Unidos,US,Otros,USD
2016-06,9,4591641623,9388226608,-4796584985,Estados Unidos,US,Otros,USD
2016-07,9,4469488712,9333821334,-4864332622,Estados Unidos,US,Otros,USD
2016-08,9,5470968816,8742868234,-3271899418,Estados Unidos,US,Otros,USD
2016-09,9,5829451426,9073878600,-3244427174,Estados Unidos,US,Otros,USD
2016-10,9,5418753477,8511479418,-3092725941,Estados Unidos,US,Otros,USD
2016-11,9,5613224893,8720833767,-3107608874,Estados Unidos,US,Otros,USD
2016-12,9,6119043520,8347841726,-2228798206,Estados Unidos,US,Otros,USD
2017-01,9,5339164827,7910214689,-2571049862,Estados Unidos,US,Otros,USD
2017-02,9,5231602203,7704518381,-2472916178,Estados Unidos,US,Otros,USD
2017-03,9,5556413158,8863285857,-3306872699,Estados Unidos,US,Otros,USD
2017-04,9,5106574224,8150757641,-3044183417,Estados Unidos,US,Otros,USD
2017-05,9,5515877174,8659367146,-3143489972,Estados Unidos,US,Otros,USD
2017-06,9,5643894236,8887157882,-3243263646,Estados Unidos,US,Otros,USD
2017-07,9,4923525343,8121385252,-3197859909,Estados Unidos,US,Otros,USD
2017-08,9,5196296607,8374613674,-3178317067,Estados Unidos,US,Otros,USD
2017-09,9,5405473923,8348044445,-2942570522,Estados Unidos,US,Otros,USD
2017-10,9,5576783185,9776921452,-4200138267,Estados Unidos,US,Otros,USD
2017-11,9,5047069329,9115006597,-4067937268,Estados Unidos,US,Otros,USD
2017-12,9,5569589804,8761038253,-3191448449,Estados Unidos,US,Otros,USD
2018-01,9,4925988253,8634752785,-3708764532,Estados Unidos,US,Otros,USD
2018-02,9,5891739532,7738703807,-1846964275,Estados Unidos,US,Otros,USD
2018-03,9,6289432352,8956963695,-2667531343,Estados Unidos,US,Otros,USD
2018-04,9,5917488385,9752137837,-3834649452,Estados Unidos,US,Otros,USD
2018-05,9,5263129007,9366094977,-4102965970,Estados Unidos,US,Otros,USD
2018-06,9,5691081997,8881893630,-3190811633,Estados Unidos,US,Otros,USD
2018-07,9,5771834634,9374016991,-3602182357,Estados Unidos,US,Otros,USD
2018-08,9,5627522920,9594384208,-3966861288,Estados Unidos,US,Otros,USD
2018-09,9,6388480544,9239221488,-2850740944,Estados Unidos,US,Otros,USD
2018-10,9,5852269503,11267213573,-5414944070,Estados Unidos,US,Otros,USD
2018-11,9,5224245649,10119753737,-4895508088,Estados Unidos,US,Otros,USD
2018-12,9,5507281459,9217285296,-3710003837,Estados Unidos,US,Otros,USD
2019-01,9,5057828337,9069830200,-4012001863,Estados Unidos,US,Otros,USD
2019-02,9,5340778278,8739457437,-3398679159,Estados Unidos,US,Otros,USD
2019-03,9,5457801068,9804306247,-4346505179,Estados Unidos,US,Otros,USD
2019-04,9,5351062922,9515288313,-4164225391,Estados Unidos,US,Otros,USD
2019-05,9,5361205078,10042077438,-4680872360,Estados Unidos,US,Otros,USD
2019-06,9,5288115981,10384123264,-5096007283,Estados Unidos,US,Otros,USD
2019-07,9,5273812937,10317640825,-5043827888,Estados Unidos,US,Otros,USD
2019-08,9,5807361608,10076120570,-4268758962,Estados Unidos,US,Otros,USD
2019-09,9,5544121024,10850645278,-5306524254,Estados Unidos,US,Otros,USD
2019-10,9,5894452214,12211914971,-6317462757,Estados Unidos,US,Otros,USD
2019-11,9,6043812495,10359839732,-4316027237,Estados Unidos,US,Otros,USD
2019-12,9,6205600232,12262256372,-6056656140,Estados Unidos,US,Otros,USD
2020-01,9,5031343218,9781749020,-4750405802,Estados Unidos,US,Otros,USD
2020-02,9,5674174477,9316452930,-3642278453,Estados Unidos,US,Otros,USD
2020-03,9,5394041053,13034708398,-7640667345,Estados Unidos,US,Otros,USD
2020-04,9,4730448719,15174307339,-10443858620,Estados Unidos,US,Otros,USD
2020-05,9,4351510425,15695979408,-11344468983,Estados Unidos,US,Otros,USD
2020-06,9,4745854922,10071168295,-5325313373,Estados Unidos,US,Otros,USD
2020-07,9,4712510318,12331726031,-7619215713,Estados Unidos,US,Otros,USD
2020-08,9,6483651410,10518288885,-4034637475,Estados Unidos,US,Otros,USD
2020-09,9,5797465762,10550348668,-4752882906,Estados Unidos,US,Otros,USD
2020-10,9,6090523079,10806388578,-4715865499,Estados Unidos,US,Otros,USD
2020-11,9,6190501929,10783173101,-4592671172,Estados Unidos,US,Otros,USD
2020-12,9,6556415041,10844097105,-4287682064,Estados Unidos,US,Otros,USD
2021-01,9,5198667623,8889667663,-3691000040,Estados Unidos,US,Otros,USD
2021-02,9,5856044170,9529278463,-3673234293,Estados Unidos,US,Otros,USD
2021-03,9,9841022532,11849980844,-2008958312,Estados Unidos,US,Otros,USD
2021-04,9,8444420220,10856892697,-2412472477,Estados Unidos,US,Otros,USD
2021-05,9,6318620317,10446676504,-4128056187,Estados Unidos,US,Otros,USD
2021-06,9,5684318428,12618589651,-6934271223,Estados Unidos,US,Otros,USD
2021-07,9,6006932329,11521831384,-5514899055,Estados Unidos,US,Otros,USD
2021-08,9,7744816850,10960469712,-3215652862,Estados Unidos,US,Otros,USD
2021-09,9,5696571590,12170681157,-6474109567,Estados Unidos,US,Otros,USD
2021-10,9,7175608710,12559334018,-5383725308,Estados Unidos,US,Otros,USD
2021-11,9,5655952650,13695990403,-8040037753,Estados Unidos,US,Otros,USD
2021-12,9,7384889782,12866899102,-5482009320,Estados Unidos,US,Otros,USD
2022-01,9,5964968552,9789313908,-3824345356,Estados Unidos,US,Otros,USD
2022-02,9,5953328793,10236606834,-4283278041,Estados Unidos,US,Otros,USD
2022-03,9,6692126882,13787294709,-7095167827,Estados Unidos,US,Otros,USD
2022-04,9,6427956652,11403976638,-4976019986,Estados Unidos,US,Otros,USD
2022-05,9,8134273832,10819667584,-2685393752,Estados Unidos,US,Otros,USD
2022-06,9,9549711624,11041173489,-1491461865,Estados Unidos,US,Otros,USD
2022-07,9,11480006678,9892609444,1587397234,Estados Unidos,US,Otros,USD
2022-08,9,10729668911,10258139703,471529208,Estados Unidos,US,Otros,USD
2022-09,9,9260425783,10225902130,-965476347,Estados Unidos,US,Otros,USD
2022-10,9,9766839411,11892471220,-2125631809,Estados Unidos,US,Otros,USD
2022-11,9,8934105232,11014300176,-2080194944,Estados Unidos,US,Otros,USD
2022-12,9,7661590563,10889079814,-3227489251,Estados Unidos,US,Otros,USD
2023-01,9,8032126795,10583827258,-2551700463,Estados Unidos,US,Otros,USD
2023-02,9,7761112374,10687564990,-2926452616,Estados Unidos,US,Otros,USD
2023-03,9,7428978283,12854069864,-5425091581,Estados Unidos,US,Otros,USD
2023-04,9,6621015852,12671154831,-6050138979,Estados Unidos,US,Otros,USD
2023-05,9,6953588094,12574976890,-5621388796,Estados Unidos,US,Otros,USD
2023-06,9,7446666416,12677328195,-5230661779,Estados Unidos,US,Otros,USD
2023-07,9,8021750289,11819184396,-3797434107,Estados Unidos,US,Otros,USD
2023-08,9,8654448997,11886090140,-3231641143,Estados Unidos,US,Otros,USD
2023-09,9,8407415899,12230294162,-3822878263,Estados Unidos,US,Otros,USD
2023-10,9,8924856028,12932167139,-4007311111,Estados Unidos,US,Otros,USD
