fecha,CAD,GBP,JPY,USD,EUR
2021-01,1.549355,0.892665,126.308,1.217085,1.0
2021-02,1.53537,0.8726825,127.4925,1.20979,1.0
2021-03,1.4969956521739,0.858732173913,129.3804347826087,1.1899086956522,1.0
2021-04,1.497545,0.8652685,130.489,1.19791,1.0
2021-05,1.4732476190476,0.8625833333333,132.5690476190476,1.2145904761905,1.0
2021-06,1.4712863636364,0.8587204545455,132.6313636363636,1.2047090909091,1.0
2021-07,1.4805681818182,0.8561304545455,130.3490909090909,1.1821818181818,1.0
2021-08,1.4827136363636,0.8528736363636,129.2840909090909,1.1771818181818,1.0
2021-09,1.4909545454545,0.8568331818182,129.6563636363636,1.1770318181818,1.0
2021-10,1.4436380952381,0.8469442857143,131.2123809523809,1.1601476190476,1.0
2021-11,1.4339318181818,0.8478636363636,130.1177272727273,1.1414045454545,1.0
2021-12,1.4462565217391,0.8487482608696,128.7995652173913,1.1303782608696,1.0
2022-01,1.4282238095238,0.8350338095238,130.0090476190476,1.1314476190476,1.0
2022-02,1.44222,0.8378725,130.6565,1.13419,1.0
2022-03,1.3949652173913,0.8363826086957,130.7108695652174,1.1018956521739,1.0
2022-04,1.3652315789474,0.83655,136.6063157894737,1.0818736842105,1.0
2022-05,1.3588318181818,0.849685,136.2409090909091,1.05785,1.0
2022-06,1.3536818181818,0.8575909090909,141.5686363636364,1.0565818181818,1.0
2022-07,1.3179857142857,0.8495528571429,139.1738095238096,1.0178904761905,1.0
2022-08,1.3078,0.8449882608696,136.8547826086957,1.0128434782609,1.0
2022-09,1.3186545454545,0.8746295454545,141.5681818181818,0.9903772727273,1.0
2022-10,1.3477333333333,0.8705766666667,144.7252380952381,0.9825666666667,1.0
2022-11,1.3708272727273,0.8689209090909,145.1240909090909,1.0201272727273,1.0
2022-12,1.4378619047619,0.8695,142.8223809523809,1.058880952381,1.0
2023-01,1.4474090909091,0.8821231818182,140.5440909090909,1.0769,1.0
2023-02,1.43996,0.8855,142.377,1.07151,1.0
2023-03,1.4648695652174,0.8819204347826,143.01,1.0705826086957,1.0
2023-04,1.4791611111111,0.88115,146.5111111111111,1.0967722222222,1.0
2023-05,1.4687272727273,0.870405,148.9254545454546,1.08675,1.0
2023-06,1.4413954545455,0.8586063636364,153.1486363636364,1.0839863636364,1.0
2023-07,1.4617571428571,0.8585561904762,155.9371428571429,1.1058142857143,1.0
2023-08,1.4703391304348,0.8589208695652,157.9621739130435,1.0908869565217,1.0
2023-09,1.4457761904762,0.8615842857143,157.7952380952381,1.068380952381,1.0
2023-10,1.4474409090909,0.8679836363636,158.0377272727273,1.0562545454545,1.0
2023-11,1.4827954545455,0.8704540909091,161.8440909090909,1.0808227272727,1.0
2023-12,1.4653421052632,0.8616826315789,157.2126315789474,1.0903052631579,1.0
2024-01,1.4631,0.8587309090909,159.4581818181818,1.0905136363636,1.0
2024-02,1.4564428571429,0.8546623809524,161.3771428571428,1.0794714285714,1.0
2024-03,1.472605,0.8552375,162.7725,1.08722,1.0
2024-04,1.4660857142857,0.8565766666667,165.0295238095238,1.0727761904762,1.0
2024-05,1.4779636363636,0.8556404545455,168.5363636363636,1.0812227272727,1.0
2024-06,1.474975,0.8464315,169.813,1.0759,1.0
2024-07,1.4868260869565,0.843317826087,171.1708695652174,1.0844086956522,1.0
2024-08,1.5049318181818,0.8515036363636,161.0554545454545,1.1012181818182,1.0
2024-09,1.5036714285714,0.8402123809524,159.0809523809524,1.1106,1.0
2024-10,1.4992913043478,0.8349586956522,163.1969565217391,1.0904347826087,1.0
2024-11,1.4855142857143,0.8337876190476,163.2338095238095,1.0630142857143,1.0
2024-12,1.491505,0.828042,161.0835,1.047875,1.0
2025-01,1.4903681818182,0.8390809090909,161.9213636363637,1.0353727272727,1.0
2025-02,1.489335,0.83071,158.087,1.04125,1.0
2025-03,1.5518142857143,0.8370252380952,161.1666666666667,1.080680952381,1.0
2025-04,1.570105,0.8537865,161.6705,1.121395,1.0
2025-05,1.5645952380952,0.8434952380952,163.1442857142857,1.1278047619048,1.0
2025-06,1.575380952381,0.8498095238095,166.5233333333333,1.151619047619,1.0
2025-07,1.5981869565217,0.8646869565217,171.5313043478261,1.1676869565217,1.0
2025-08,1.6056952380952,0.8652761904762,171.7895238095238,1.1631428571429,1.0
2025-09,1.62265,0.8689454545455,173.5486363636364,1.1732227272727,1.0
2025-10,1.6280260869565,0.871552173913,176.1526086956522,1.1630434782609,1.0
2025-11,1.62482,0.879965,179.316,1.15602,1.0
2025-12,1.6168333333333,0.875,182.4971428571428,1.1708714285714,1.0
2026-01,1.6173000000000002,0.8682809523809522,183.93857142857144,1.1738238095238096,1.0
